City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
259,Beringovskiy,RU,2022-01-29 21:11:25,63.05,179.3167,-11.65,100,97,3.38,overcast clouds
260,Gualaceo,EC,2022-01-29 21:11:26,-2.9,-78.7833,65.61,79,100,5.28,light rain
261,Tuktoyaktuk,CA,2022-01-29 21:09:40,69.4541,-133.0374,-8.73,95,100,16.89,overcast clouds
262,Tianpeng,CN,2022-01-29 21:11:27,30.9866,103.9393,39.78,84,100,1.3,overcast clouds
263,Alenquer,BR,2022-01-29 21:11:28,-1.9417,-54.7383,77.34,97,100,5.55,moderate rain
264,Wenling,CN,2022-01-29 21:11:29,28.3669,121.36,39.9,94,100,13.33,light rain
265,Pemberton,CA,2022-01-29 21:11:30,50.3164,-122.8027,42.03,93,99,3.38,overcast clouds
266,Merauke,ID,2022-01-29 21:11:31,-8.4667,140.3333,80.78,76,100,9.46,overcast clouds
267,Westport,US,2022-01-29 21:09:38,41.1415,-73.3579,19.74,69,100,7.0,overcast clouds
268,Garden City,US,2022-01-29 21:11:33,42.3256,-83.331,22.21,61,75,1.99,broken clouds
269,Henties Bay,NA,2022-01-29 21:11:34,-22.116,14.2845,63.86,82,46,5.84,scattered clouds
270,Peniche,PT,2022-01-29 21:11:35,39.3558,-9.3811,58.73,50,6,9.42,clear sky
271,Egvekinot,RU,2022-01-29 21:11:36,66.3167,-179.1667,-6.32,65,12,2.59,few clouds
272,Vilhena,BR,2022-01-29 21:11:37,-12.7406,-60.1458,70.09,98,100,2.68,light rain
273,Nynashamn,SE,2022-01-29 21:11:37,58.9034,17.9479,43.02,85,100,17.49,overcast clouds
274,Lucea,JM,2022-01-29 21:11:38,18.451,-78.1736,77.86,71,7,13.24,clear sky
275,Rafsanjan,IR,2022-01-29 21:11:39,30.4067,55.9939,52.25,37,55,11.1,broken clouds
276,Derzhavinsk,KZ,2022-01-29 21:11:40,51.1,66.3167,16.7,93,100,13.53,overcast clouds
277,Nelson Bay,AU,2022-01-29 21:12:41,-32.7167,152.15,76.1,79,91,1.01,overcast clouds
278,Tabas,IR,2022-01-29 21:12:42,33.5959,56.9244,46.47,27,1,2.8,clear sky
279,Karaton,ID,2022-01-29 21:12:44,-6.3424,106.1045,77.95,92,88,2.42,overcast clouds
280,Znamenskoye,RU,2022-01-29 21:12:45,57.1281,73.8282,4.71,91,100,6.04,overcast clouds
281,Bretten,DE,2022-01-29 21:12:46,49.0392,8.7028,45.64,89,100,17.81,overcast clouds
282,Yeniseysk,RU,2022-01-29 21:12:46,58.4497,92.1703,1.54,99,100,2.48,overcast clouds
283,Zaragoza,ES,2022-01-29 21:12:47,41.6561,-0.8773,46.02,52,0,1.99,clear sky
284,Conde,BR,2022-01-29 21:12:48,-7.2597,-34.9075,78.26,89,75,8.05,broken clouds
285,Avera,US,2022-01-29 21:12:49,33.194,-82.5271,43.92,22,0,13.87,clear sky
286,Tessalit,ML,2022-01-29 21:12:50,20.1986,1.0114,69.21,14,72,12.71,broken clouds
287,Namagiripettai,IN,2022-01-29 21:12:51,11.4667,78.2667,73.0,81,100,3.8,overcast clouds
288,Rodrigues Alves,BR,2022-01-29 21:12:52,-7.738,-72.6509,81.27,88,92,3.04,overcast clouds
289,Chase,CA,2022-01-29 21:12:53,50.8165,-119.6857,33.13,92,100,4.21,overcast clouds
290,Entre Rios,BR,2022-01-29 21:12:54,-11.9419,-38.0844,73.69,89,98,5.23,overcast clouds
291,Taoudenni,ML,2022-01-29 21:12:55,22.6783,-3.9836,74.34,11,100,12.26,overcast clouds
292,Flinders,AU,2022-01-29 21:12:56,-34.5833,150.8552,75.06,85,100,5.01,overcast clouds
293,Namatanai,PG,2022-01-29 21:12:57,-3.6667,152.4333,80.28,80,100,2.04,overcast clouds
294,Carnarvon,AU,2022-01-29 21:12:58,-24.8667,113.6333,77.07,88,84,10.36,broken clouds
295,Silifke,TR,2022-01-29 21:12:59,36.3778,33.9344,46.29,67,100,10.45,overcast clouds
296,Jacareacanga,BR,2022-01-29 21:13:00,-6.2222,-57.7528,73.54,97,100,2.28,overcast clouds
297,Arlit,NE,2022-01-29 21:13:01,18.7369,7.3853,64.17,14,1,7.85,clear sky
298,Charters Towers,AU,2022-01-29 21:13:02,-20.1,146.2667,72.81,83,0,7.09,clear sky
299,Sabalgarh,IN,2022-01-29 21:13:03,26.25,77.4,55.72,43,0,3.87,clear sky
300,Kangaatsiaq,GL,2022-01-29 21:13:04,68.3065,-53.4641,6.6,95,100,8.57,snow
301,Namie,JP,2022-01-29 21:13:05,37.4833,141.0,34.97,58,64,15.41,broken clouds
302,Soavinandriana,MG,2022-01-29 21:13:06,-19.1667,46.7333,60.85,87,79,3.11,broken clouds
303,Marzuq,YE,2022-01-29 21:13:06,14.4,46.4667,61.54,78,10,4.23,clear sky
304,Cairns,AU,2022-01-29 21:08:38,-16.9167,145.7667,75.15,94,75,9.22,broken clouds
305,Gizo,SB,2022-01-29 21:13:08,-8.103,156.8419,82.38,77,100,7.34,light rain
306,Mombetsu,JP,2022-01-29 21:13:09,44.3525,143.3525,15.85,86,99,7.47,light snow
307,Teberda,RU,2022-01-29 21:13:10,43.4456,41.7448,18.14,87,63,10.47,light snow
308,Ippy,CF,2022-01-29 21:13:11,6.2679,21.2247,77.2,21,42,5.44,scattered clouds
309,Arman,RU,2022-01-29 21:13:11,59.7,150.1667,7.41,82,100,13.8,overcast clouds
310,Saurimo,AO,2022-01-29 21:13:12,-9.6608,20.3916,65.12,94,100,3.91,overcast clouds
311,Burns Lake,CA,2022-01-29 21:13:13,54.2331,-125.7533,33.13,86,100,4.72,overcast clouds
312,Inhambane,MZ,2022-01-29 21:13:14,-23.865,35.3833,75.76,76,84,8.93,broken clouds
313,Roald,NO,2022-01-29 21:09:22,62.5833,6.1333,41.0,93,75,26.46,broken clouds
314,Goderich,CA,2022-01-29 21:13:16,43.7501,-81.7165,17.91,79,89,6.67,overcast clouds
315,Adrar,MR,2022-01-29 21:13:17,20.5022,-10.0711,78.67,11,100,10.65,overcast clouds
316,Xam Nua,LA,2022-01-29 21:13:17,20.4197,104.0439,56.75,94,79,3.31,broken clouds
317,Den Helder,NL,2022-01-29 21:13:18,52.9599,4.7593,48.18,74,75,21.0,broken clouds
318,Stornoway,GB,2022-01-29 21:13:19,58.2093,-6.3865,41.04,81,75,3.0,broken clouds
319,Isa Khel,AF,2022-01-29 21:13:20,36.6702,68.8443,42.51,76,95,1.36,overcast clouds
320,Luangwa,ZM,2022-01-29 21:13:21,-15.6167,30.4167,73.8,95,98,2.51,light rain
321,Oranjemund,NA,2022-01-29 21:13:22,-28.55,16.4333,65.75,85,79,12.86,broken clouds
322,Kasganj,IN,2022-01-29 21:14:23,27.8167,78.65,50.07,70,0,7.78,clear sky
323,Kodiak,US,2022-01-29 21:14:24,57.79,-152.4072,35.11,55,0,24.16,clear sky
324,Hays,US,2022-01-29 21:14:25,30.0502,-98.0336,67.42,26,46,3.0,scattered clouds
325,Rudbar,AF,2022-01-29 21:14:26,30.15,62.6,55.22,30,95,3.22,overcast clouds
326,Cidreira,BR,2022-01-29 21:11:14,-30.1811,-50.2056,73.67,58,56,12.64,broken clouds
327,Ilulissat,GL,2022-01-29 21:10:47,69.2167,-51.1,12.22,57,100,16.11,overcast clouds
328,Kozhva,RU,2022-01-29 21:14:29,65.1073,57.0459,13.1,91,100,11.52,overcast clouds
329,Geraldton,AU,2022-01-29 21:14:30,-28.7667,114.6,68.41,94,0,6.91,clear sky
330,Floro,NO,2022-01-29 21:14:30,61.5996,5.0328,40.96,75,75,48.34,broken clouds
331,Nueve De Julio,AR,2022-01-29 21:14:32,-35.4444,-60.8831,83.71,51,47,5.64,scattered clouds
332,Mastic Beach,US,2022-01-29 21:14:33,40.7668,-72.8521,18.99,89,100,7.0,haze
333,Lososina,RU,2022-01-29 21:14:34,48.9975,140.3106,-5.3,76,15,7.29,few clouds
334,Talcahuano,CL,2022-01-29 21:14:35,-36.7167,-73.1167,64.08,68,100,10.36,overcast clouds
335,Adwa,ET,2022-01-29 21:14:36,14.1646,38.8955,60.39,62,20,3.0,few clouds
336,Magalia,US,2022-01-29 21:14:37,39.8121,-121.5783,58.12,40,10,1.99,clear sky
337,Khatanga,RU,2022-01-29 21:14:38,71.9667,102.5,-4.34,99,100,5.53,overcast clouds
338,Ambilobe,MG,2022-01-29 21:14:39,-13.2,49.05,74.1,95,65,1.5,light rain
339,Tuy Hoa,VN,2022-01-29 21:14:40,13.0833,109.3,70.32,93,77,4.14,broken clouds
340,Fairbanks,US,2022-01-29 21:10:44,64.8378,-147.7164,-13.99,73,0,0.0,clear sky
341,San Juan Del Sur,NI,2022-01-29 21:14:41,11.2529,-85.8705,84.87,56,1,23.17,clear sky
342,Meadow Lake,US,2022-01-29 21:14:42,34.8014,-106.5436,54.37,26,70,3.89,broken clouds
343,Kirakira,SB,2022-01-29 21:14:43,-10.4544,161.9205,81.48,84,100,8.28,overcast clouds
344,Inta,RU,2022-01-29 21:14:44,66.0317,60.1659,10.04,87,100,7.99,overcast clouds
345,Port Moresby,PG,2022-01-29 21:14:45,-9.4431,147.1797,74.62,94,75,6.91,shower rain
346,Paratinga,BR,2022-01-29 21:14:45,-12.6906,-43.1842,74.7,86,88,4.56,moderate rain
347,Liverpool,GB,2022-01-29 21:13:29,53.4106,-2.9779,46.69,80,75,7.0,broken clouds
348,Chimbote,PE,2022-01-29 21:14:47,-9.0853,-78.5783,74.43,71,100,11.03,overcast clouds
349,Torbay,CA,2022-01-29 21:14:48,47.6666,-52.7314,33.58,92,100,21.85,overcast clouds
350,Port Augusta,AU,2022-01-29 21:14:49,-32.5,137.7667,72.72,53,73,8.03,broken clouds
351,Korfovskiy,RU,2022-01-29 21:14:50,48.2183,135.0564,-20.74,100,85,4.7,overcast clouds
352,San Cristobal,VE,2022-01-29 21:14:51,7.7669,-72.225,78.98,43,9,7.54,clear sky
353,San Roque,ES,2022-01-29 21:14:52,36.2107,-5.3842,58.03,67,2,28.77,clear sky
354,Esperance,AU,2022-01-29 21:14:55,-33.8667,121.9,64.85,79,0,12.26,clear sky
355,Havelock,US,2022-01-29 21:11:44,34.8791,-76.9013,39.18,52,40,14.0,scattered clouds
356,Gazojak,TM,2022-01-29 21:14:56,41.1875,61.4036,31.12,66,4,7.54,clear sky
357,Severo-Kurilsk,RU,2022-01-29 21:14:57,50.6789,156.125,23.59,77,90,18.97,overcast clouds
358,Victoria Point,AU,2022-01-29 21:14:58,-27.5833,153.3,76.51,89,53,1.99,broken clouds
359,Torbat-E Jam,IR,2022-01-29 21:14:59,35.244,60.6225,37.65,69,2,1.92,clear sky
360,Sao Mateus,BR,2022-01-29 21:15:00,-18.7161,-39.8589,79.27,81,85,10.36,overcast clouds
361,Luanda,AO,2022-01-29 21:15:02,-8.8368,13.2343,78.58,85,100,7.45,overcast clouds
362,Marsa Matruh,EG,2022-01-29 21:11:39,31.3525,27.2453,54.52,62,15,14.18,few clouds
363,Alyangula,AU,2022-01-29 21:15:03,-13.8483,136.4192,82.31,78,100,17.52,light rain
364,Olafsvik,IS,2022-01-29 21:15:04,64.8945,-23.7142,38.62,67,100,29.35,overcast clouds
365,Da Nang,VN,2022-01-29 21:15:05,16.0678,108.2208,75.18,88,75,2.3,broken clouds
366,Napkor,HU,2022-01-29 21:15:06,47.938,21.8676,32.77,98,100,19.26,light snow
367,Atar,MR,2022-01-29 21:16:07,20.5169,-13.0499,76.19,20,100,3.2,overcast clouds
368,Payson,US,2022-01-29 21:13:25,40.0444,-111.7321,45.01,40,0,5.75,clear sky
369,Onega,RU,2022-01-29 21:16:09,63.9061,38.1404,11.39,92,100,9.66,overcast clouds
370,Moussoro,TD,2022-01-29 21:16:10,13.6408,16.4901,65.43,12,2,14.9,clear sky
371,Langsa,ID,2022-01-29 21:11:58,4.4683,97.9683,73.6,96,46,3.09,scattered clouds
372,Penzance,GB,2022-01-29 21:16:11,50.1186,-5.5371,48.88,83,98,11.3,overcast clouds
373,Thompson,CA,2022-01-29 21:13:50,55.7435,-97.8558,-0.15,84,94,3.78,overcast clouds
374,Saint Anthony,US,2022-01-29 21:16:13,45.0205,-93.218,28.81,61,0,4.0,clear sky
375,Lakhipur,IN,2022-01-29 21:16:14,26.0299,90.3041,53.82,58,0,3.89,clear sky
376,Mercedes,AR,2022-01-29 21:16:16,-34.6515,-59.4307,84.18,36,86,6.35,overcast clouds
377,Santa Rosa,PH,2022-01-29 21:16:17,14.3122,121.1114,80.11,90,3,2.39,clear sky
378,Emerald,AU,2022-01-29 21:16:18,-23.5333,148.1667,75.34,67,25,5.88,scattered clouds
379,Sibu,MY,2022-01-29 21:16:18,2.3,111.8167,75.51,100,20,0.0,few clouds
380,Shubarshi,KZ,2022-01-29 21:15:36,48.5872,57.1869,15.62,95,95,9.22,overcast clouds
381,Iisalmi,FI,2022-01-29 21:16:20,63.5592,27.1907,24.82,94,100,11.54,light snow
382,Bani,DO,2022-01-29 21:16:21,18.2833,-70.3333,85.44,57,4,7.38,clear sky
383,Caravelas,BR,2022-01-29 21:11:54,-17.7125,-39.2481,79.68,80,0,10.56,clear sky
384,Ahuimanu,US,2022-01-29 21:16:22,21.4447,-157.8378,80.31,59,0,5.99,clear sky
385,Ulladulla,AU,2022-01-29 21:16:23,-35.35,150.4667,74.88,92,98,1.88,overcast clouds
386,Jacmel,HT,2022-01-29 21:16:24,18.2342,-72.5347,84.04,71,85,4.27,overcast clouds
387,Udachnyy,RU,2022-01-29 21:16:25,66.4167,112.4,-23.91,100,34,3.11,scattered clouds
388,Wewak,PG,2022-01-29 21:16:26,-3.5534,143.6268,77.09,87,100,5.91,overcast clouds
389,Komatipoort,ZA,2022-01-29 21:16:27,-25.4332,31.9548,75.06,90,100,7.67,overcast clouds
390,Ozark,US,2022-01-29 21:15:58,37.0209,-93.206,56.57,29,0,12.8,clear sky
391,Rondonopolis,BR,2022-01-29 21:14:23,-16.4708,-54.6356,76.1,92,100,1.48,overcast clouds
392,Tazovskiy,RU,2022-01-29 21:16:29,67.4667,78.7,-13.79,99,97,6.67,overcast clouds
393,Kailua,US,2022-01-29 21:13:43,21.4022,-157.7394,80.58,61,0,11.5,clear sky
394,Dicabisagan,PH,2022-01-29 21:16:31,17.0818,122.4157,75.96,88,11,3.11,few clouds
395,Vanavara,RU,2022-01-29 21:16:31,60.34,102.2797,-6.39,99,100,2.89,overcast clouds
396,Marsh Harbour,BS,2022-01-29 21:14:43,26.5412,-77.0636,59.67,60,19,28.05,few clouds
397,Svetlaya,RU,2022-01-29 21:16:33,46.5389,138.3297,-3.44,81,2,9.62,clear sky
398,San Jose,US,2022-01-29 21:15:20,37.3394,-121.895,66.92,45,40,0.0,scattered clouds
399,Tanda,IN,2022-01-29 21:16:34,26.55,82.65,48.65,71,0,7.56,clear sky
400,Marystown,CA,2022-01-29 21:16:35,47.1666,-55.1483,36.86,100,100,14.0,overcast clouds
401,Sembakung,ID,2022-01-29 21:16:36,3.8167,117.25,76.93,97,96,0.67,overcast clouds
402,Ambon,ID,2022-01-29 21:11:50,-3.6954,128.1814,80.74,78,40,10.36,scattered clouds
403,Voyvozh,RU,2022-01-29 21:16:38,62.892,54.9635,11.08,95,100,7.54,overcast clouds
404,Kaspiysk,RU,2022-01-29 21:16:39,42.8816,47.6392,30.38,86,47,8.95,scattered clouds
405,Rio Gallegos,AR,2022-01-29 21:16:39,-51.6226,-69.2181,48.25,93,100,20.71,light rain
406,Pisco,PE,2022-01-29 21:16:40,-13.7,-76.2167,73.45,68,20,14.97,few clouds
407,Shingu,JP,2022-01-29 21:16:41,33.7333,135.9833,37.89,71,96,6.35,overcast clouds
408,Birin,NP,2022-01-29 21:16:42,26.8865,88.0718,40.06,78,24,3.18,few clouds
409,Lac Du Bonnet,CA,2022-01-29 21:16:43,50.2536,-96.0612,14.45,90,100,9.4,overcast clouds
410,Grenfell,AU,2022-01-29 21:16:44,-33.9,148.1667,72.5,74,1,4.68,clear sky
411,Kamaishi,JP,2022-01-29 21:16:45,39.2667,141.8833,26.17,58,18,12.08,few clouds
412,Hamilton,US,2022-01-29 21:15:36,39.1834,-84.5333,26.31,58,40,3.0,scattered clouds
413,Payo,ID,2022-01-29 21:16:46,-3.7508,103.6372,72.61,97,100,0.56,overcast clouds
414,Danville,US,2022-01-29 21:14:56,36.586,-79.395,33.26,32,0,19.57,clear sky
415,Salta,AR,2022-01-29 21:16:48,-24.7859,-65.4117,77.29,57,75,1.99,broken clouds
416,Nikolskoye,RU,2022-01-29 21:16:49,59.7035,30.7861,27.72,85,100,14.97,light snow
417,Yar-Sale,RU,2022-01-29 21:17:49,66.8333,70.8333,-9.54,97,93,8.77,overcast clouds
418,Invermere,CA,2022-01-29 21:17:50,50.5167,-116.0354,26.42,72,100,4.92,overcast clouds
419,Vestmannaeyjar,IS,2022-01-29 21:17:51,63.4427,-20.2734,40.37,67,100,18.05,overcast clouds
420,Talitsy,RU,2022-01-29 21:17:52,56.5289,42.3344,8.13,100,91,2.75,overcast clouds
421,Jinchang,CN,2022-01-29 21:13:14,38.4953,102.1739,17.24,58,26,11.12,scattered clouds
422,Asyut,EG,2022-01-29 21:17:53,27.181,31.1837,50.52,48,0,7.11,clear sky
423,Manuk Mangkaw,PH,2022-01-29 21:17:54,4.8,119.85,81.09,72,94,4.65,overcast clouds
424,Ixtapa,MX,2022-01-29 21:17:55,20.7,-105.2,78.03,61,0,8.05,clear sky
425,Takoradi,GH,2022-01-29 21:17:56,4.8845,-1.7554,80.04,85,12,5.86,few clouds
426,Caborca,MX,2022-01-29 21:17:57,30.5838,-111.101,70.21,19,0,1.39,clear sky
427,Ust-Kuyga,RU,2022-01-29 21:16:07,70.0167,135.6,-34.78,100,99,5.91,overcast clouds
428,Zurrieq,MT,2022-01-29 21:17:58,35.8311,14.4742,49.96,46,0,13.8,clear sky
429,Bulgan,MN,2022-01-29 21:17:59,48.8125,103.5347,-7.2,94,93,4.59,overcast clouds
430,Capreol,CA,2022-01-29 21:18:00,46.706,-80.9225,12.54,52,75,1.01,broken clouds
431,Lodja,CD,2022-01-29 21:18:01,-3.4833,23.4333,73.02,74,76,0.67,broken clouds
432,Boa Esperanca,BR,2022-01-29 21:18:02,-21.09,-45.5658,72.07,86,78,4.54,broken clouds
433,Aksu,CN,2022-01-29 21:18:03,41.1231,80.2644,26.38,46,100,3.89,overcast clouds
434,Parakou,BJ,2022-01-29 21:18:04,9.3372,2.6303,77.7,18,33,6.06,scattered clouds
435,Morden,CA,2022-01-29 21:14:04,49.1919,-98.1014,19.78,90,100,14.38,overcast clouds
436,Tura,IN,2022-01-29 21:18:05,25.5198,90.2201,50.61,59,0,2.48,clear sky
437,Bethel,US,2022-01-29 21:15:40,41.3712,-73.414,18.48,62,100,5.01,light snow
438,Narsaq,GL,2022-01-29 21:18:07,60.9167,-46.05,14.22,96,100,2.48,light snow
439,Lazaro Cardenas,MX,2022-01-29 21:18:08,17.9583,-102.2,83.53,58,0,9.26,clear sky
440,Libreville,GA,2022-01-29 21:18:09,0.3925,9.4537,80.56,81,100,7.72,overcast clouds
441,Boyolangu,ID,2022-01-29 21:18:10,-8.1181,111.8935,76.33,91,100,1.66,overcast clouds
442,Coos Bay,US,2022-01-29 21:16:05,43.3665,-124.2179,58.23,83,0,6.91,clear sky
443,Ylojarvi,FI,2022-01-29 21:18:12,61.5563,23.5961,30.11,96,100,14.97,snow
444,Hobyo,SO,2022-01-29 21:18:13,5.3505,48.5268,76.84,78,17,23.15,few clouds
445,Tari,NG,2022-01-29 21:18:14,12.4086,4.4914,71.53,15,2,10.36,clear sky
446,Nemuro,JP,2022-01-29 21:18:14,43.3236,145.575,17.29,76,57,17.16,broken clouds
447,Puro,PH,2022-01-29 21:18:15,12.4841,123.3827,77.63,83,65,3.02,broken clouds
448,Meiningen,DE,2022-01-29 21:18:16,50.5679,10.4152,46.31,86,100,18.39,overcast clouds
449,Mahanje,TZ,2022-01-29 21:18:17,-9.9333,35.3333,63.23,98,100,1.95,overcast clouds
450,Tenenkou,ML,2022-01-29 21:18:18,14.4572,-4.9169,77.61,12,3,11.21,clear sky
451,Luena,AO,2022-01-29 21:18:19,-11.7833,19.9167,62.67,95,100,3.18,overcast clouds
452,Pemangkat,ID,2022-01-29 21:16:13,1.1667,108.9667,76.46,88,100,3.42,overcast clouds
453,Naze,JP,2022-01-29 21:13:25,28.3667,129.4833,56.79,78,100,13.96,overcast clouds
454,Ponta Delgada,PT,2022-01-29 21:18:21,37.7333,-25.6667,59.5,77,20,8.05,few clouds
455,Namtsy,RU,2022-01-29 21:14:26,62.7161,129.6658,-30.89,100,75,1.74,broken clouds
456,Staraya Kulatka,RU,2022-01-29 21:18:23,52.7167,47.6167,16.5,97,100,3.53,overcast clouds
457,Vardo,NO,2022-01-29 21:18:24,70.3705,31.1107,21.31,78,93,0.96,overcast clouds
458,Martapura,ID,2022-01-29 21:18:25,-3.4167,114.85,75.29,100,95,2.3,overcast clouds
459,Porto Velho,BR,2022-01-29 21:16:24,-8.7619,-63.9039,82.45,74,40,4.61,scattered clouds
460,Bandundu,CD,2022-01-29 21:18:27,-3.3167,17.3667,76.46,55,98,3.02,overcast clouds
461,Hun,LY,2022-01-29 21:18:28,29.1268,15.9477,49.23,31,0,7.94,clear sky
462,Port Macquarie,AU,2022-01-29 21:18:29,-31.4333,152.9167,72.9,78,99,2.46,overcast clouds
463,Sokoni,TZ,2022-01-29 21:18:30,-6.4333,39.55,80.62,74,98,9.6,overcast clouds
464,Imatra,FI,2022-01-29 21:19:31,61.1719,28.7524,24.13,89,100,10.0,light snow
465,Nipawin,CA,2022-01-29 21:16:02,53.3668,-104.0009,10.44,85,100,9.22,overcast clouds
466,Nova Praha,UA,2022-01-29 21:19:33,48.5682,32.9027,23.97,94,29,8.99,scattered clouds
467,Bengkulu,ID,2022-01-29 21:19:34,-3.8004,102.2655,75.88,91,100,4.25,heavy intensity rain
468,Mackay,AU,2022-01-29 21:19:35,-21.15,149.2,76.68,79,23,12.44,few clouds
469,Barraute,CA,2022-01-29 21:19:36,48.4335,-77.6328,12.18,82,29,1.72,scattered clouds
470,Bairnsdale,AU,2022-01-29 21:19:37,-37.8333,147.6167,67.46,98,100,1.99,light rain
471,Bilma,NE,2022-01-29 21:18:45,18.6853,12.9164,61.03,18,1,10.92,clear sky
472,Smyrna,US,2022-01-29 21:19:38,33.884,-84.5144,39.47,27,0,1.99,clear sky
473,Lubaczow,PL,2022-01-29 21:19:39,50.157,23.1234,33.28,96,100,19.64,light snow
474,Xining,CN,2022-01-29 21:17:23,36.6167,101.7667,10.31,61,13,1.81,few clouds
475,San Pedro De Macoris,DO,2022-01-29 21:19:41,18.4616,-69.2972,84.33,54,0,8.12,clear sky
476,Mindelo,CV,2022-01-29 21:19:42,16.8901,-24.9804,69.35,60,75,21.85,broken clouds
477,Passy,FR,2022-01-29 21:19:43,45.9203,6.6877,34.63,90,3,4.94,clear sky
478,Nur,PL,2022-01-29 21:19:43,52.6683,22.3221,40.78,96,100,24.02,overcast clouds
479,Nanakuli,US,2022-01-29 21:19:44,21.3906,-158.1547,80.55,57,0,12.66,clear sky
480,Anqing,CN,2022-01-29 21:19:45,30.5092,117.0506,33.82,94,100,5.48,overcast clouds
481,Svetlyy,RU,2022-01-29 21:19:46,54.675,20.1347,42.85,86,100,31.7,overcast clouds
482,Nanyang,CN,2022-01-29 21:19:47,32.9947,112.5328,29.48,90,8,2.33,clear sky
483,Mattru,SL,2022-01-29 21:19:48,7.6244,-11.8332,77.63,78,100,4.03,overcast clouds
484,Oranjestad,AW,2022-01-29 21:19:48,12.524,-70.027,78.35,77,6,11.39,clear sky
485,Komsomolskiy,UZ,2022-01-29 21:19:49,40.4272,71.7189,34.52,86,75,0.0,fog
486,Faanui,PF,2022-01-29 21:15:37,-16.4833,-151.75,80.04,74,18,11.59,light rain
487,Abu Zabad,SD,2022-01-29 21:19:51,12.35,29.25,62.8,15,62,12.55,broken clouds
488,Provost,CA,2022-01-29 21:19:52,52.3501,-110.2683,36.82,89,34,3.33,scattered clouds
489,Maua,BR,2022-01-29 21:19:53,-23.6678,-46.4614,69.6,93,100,2.55,overcast clouds
490,Honningsvag,NO,2022-01-29 21:19:53,70.9821,25.9704,18.93,67,85,10.71,light snow
491,Malartic,CA,2022-01-29 21:19:54,48.1335,-78.1328,12.02,62,49,2.55,scattered clouds
492,Copparo,IT,2022-01-29 21:19:55,44.893,11.8249,40.95,86,100,5.1,overcast clouds
493,Victoria,HK,2022-01-29 21:19:56,22.2855,114.1577,60.24,86,100,1.01,overcast clouds
494,Nadym,RU,2022-01-29 21:19:57,65.5333,72.5167,-7.47,95,99,9.01,overcast clouds
495,Jumla,NP,2022-01-29 21:19:58,29.2747,82.1838,32.02,49,0,5.12,clear sky
496,Baijiantan,CN,2022-01-29 21:19:59,45.6333,85.1833,1.0,96,100,0.6,overcast clouds
497,Panguna,PG,2022-01-29 21:19:59,-6.3164,155.4848,69.84,96,100,2.06,light rain
498,Millinocket,US,2022-01-29 21:20:00,45.6573,-68.7098,7.92,78,100,20.71,heavy snow
499,Caxito,AO,2022-01-29 21:20:01,-8.5785,13.6643,76.82,91,100,1.28,overcast clouds
500,Hersbruck,DE,2022-01-29 21:16:26,49.5125,11.4339,43.7,90,100,21.3,overcast clouds
501,Bathsheba,BB,2022-01-29 21:20:03,13.2167,-59.5167,79.41,69,40,13.8,scattered clouds
502,Breznik,BG,2022-01-29 21:20:04,42.7414,22.8981,25.68,95,16,3.67,few clouds
503,Shitkino,RU,2022-01-29 21:20:05,56.3703,98.3543,-11.92,100,97,2.73,overcast clouds
504,Shenzhen,CN,2022-01-29 21:20:06,22.5455,114.0683,60.13,90,100,9.57,overcast clouds
505,Alamosa,US,2022-01-29 21:20:07,37.4695,-105.87,37.35,32,0,0.0,clear sky
506,Nazareno Etla,MX,2022-01-29 21:20:07,17.1783,-96.8239,70.59,64,71,8.46,broken clouds
507,Ayan,RU,2022-01-29 21:20:08,56.45,138.1667,0.72,78,100,20.85,overcast clouds
508,Camacha,PT,2022-01-29 21:20:09,33.0833,-16.3333,61.56,82,40,10.36,scattered clouds
509,Oudtshoorn,ZA,2022-01-29 21:20:10,-33.5907,22.2014,65.82,78,0,2.93,clear sky
510,Meulaboh,ID,2022-01-29 21:16:12,4.1363,96.1285,77.54,87,78,2.89,broken clouds
511,Bollnas,SE,2022-01-29 21:20:12,61.3482,16.3946,32.4,98,100,9.73,snow
512,Candido Mendes,BR,2022-01-29 21:20:12,-1.4467,-45.7167,73.99,94,100,2.53,light rain
513,Shasta Lake,US,2022-01-29 21:21:13,40.6804,-122.3708,67.35,27,1,2.17,clear sky
514,Mizan Teferi,ET,2022-01-29 21:21:14,6.9833,35.5833,67.37,46,16,1.03,few clouds
515,Ekhabi,RU,2022-01-29 21:21:15,53.5102,142.9671,-17.09,95,81,7.63,broken clouds
516,Kamina,CD,2022-01-29 21:21:16,-8.7386,24.9906,65.14,97,100,4.03,light rain
517,Mehamn,NO,2022-01-29 21:20:17,71.0357,27.8492,19.35,86,75,11.5,broken clouds
518,Pattan,IN,2022-01-29 21:19:02,34.1667,74.5667,32.09,65,1,2.66,clear sky
519,Qasigiannguit,GL,2022-01-29 21:21:18,68.8193,-51.1922,12.45,72,88,15.1,overcast clouds
520,Nalut,LY,2022-01-29 21:21:19,30.3333,10.85,43.95,55,0,9.24,clear sky
521,Zeya,RU,2022-01-29 21:21:20,53.75,127.2667,-2.76,86,100,3.53,overcast clouds
522,Hambantota,LK,2022-01-29 21:21:20,6.1241,81.1185,77.95,82,73,6.8,broken clouds
523,Snasa,NO,2022-01-29 21:21:21,64.2457,12.3778,34.93,99,100,4.12,snow
